,dataSrc,mz,nmass,hmdb.KEGG.ID,hmdb.Score,metlin.KEGG.ID,metlin.Score,neighbor.cpds,top.score,BioCAn.ID
2379,HilPos,1079.2892,1078.281896,,,,,,0.0,
2380,HilPos,1079.6554,1078.648114,,,,,,0.0,
2381,HilPos,1081.0051,1079.997812,,,,,,0.0,
2382,HilPos,1081.196,1080.188679,,,,,,0.0,
2383,HilPos,1081.3407,1080.333451,,,,,,0.0,
2384,HilPos,1081.6277,1080.620409,,,,,,0.0,
2385,HilPos,1081.7301,1080.722855,,,,,,0.0,
2386,HilPos,1082.0091,1081.001838,,,,,,0.0,
2387,HilPos,1082.1281,1081.120814,,,,,,0.0,
2388,HilPos,1082.6383,1081.630996,,,,,,0.0,
2389,HilPos,1083.4461,1082.438778,,,,,,0.0,
2390,HilPos,1083.6708,1082.663482,,,,,,0.0,
2391,HilPos,1083.983,1082.9757,,,,,,0.0,
2392,HilPos,1084.069,1083.061739,,,,,,0.0,
2393,HilPos,1085.1142,1084.106963,,,,,,0.0,
2394,HilPos,1085.1844,1084.177096,,,,,,0.0,
2395,HilPos,1085.6696,1084.662275,,,,,,0.0,
2396,HilPos,1085.7489,1084.741587,,,,,,0.0,
2397,HilPos,1086.0423,1085.035008,,,,,,0.0,
2398,HilPos,1086.0976,1085.090335,,,,,,0.0,
2399,HilPos,1086.629,1085.621676,,,,,,0.0,
2400,HilPos,1086.8619,1085.854629,,,,,,0.0,
2401,HilPos,1087.6473,1086.640005,,,,,,0.0,
2402,HilPos,1088.0455,1087.038202,,,,,,0.0,
2403,HilPos,1088.8513,1087.843985,,,,,,0.0,
2404,HilPos,1089.0333,1088.026044,,,,,,0.0,
2405,HilPos,1089.7398,1088.732479,,,,,,0.0,
2406,HilPos,1090.6577,1089.650404,,,,,,0.0,
2407,HilPos,1090.6601,1089.652837,,,,,,0.0,
2408,HilPos,1091.1625,1090.155202,,,,,,0.0,
2409,HilPos,1091.4315,1090.42427,,,,,,0.0,
2410,HilPos,1091.6541,1090.646826,,,,,,0.0,
2411,HilPos,1091.665,1090.657691,,,,,,0.0,
2412,HilPos,1091.7872,1090.779946,,,,,,0.0,
2413,HilPos,1092.5498,1091.54253,,,,,,0.0,
2414,HilPos,1092.6769,1091.669602,,,,,,0.0,
2415,HilPos,1093.0879,1092.080666,,,,,,0.0,
2416,HilPos,1093.521,1092.513728,,,,,,0.0,
2417,HilPos,1094.0781,1093.070852,,,,,,0.0,
2418,HilPos,1094.6812,1093.673881,,,,,,0.0,
2419,HilPos,1095.1794,1094.172165,,,,,,0.0,
2420,HilPos,1095.5386,1094.53135,,,,,,0.0,
2421,HilPos,1095.6818,1094.674475,,,,,,0.0,
2422,HilPos,1096.4374,1095.430164,,,,,,0.0,
2423,HilPos,1096.6773,1095.669982,,,,,,0.0,
2424,HilPos,1097.6469,1096.639644,,,,,,0.0,
2425,HilPos,1098.6675,1097.660188,,,,,,0.0,
2426,HilPos,1098.7869,1097.779646,,,,,,0.0,
2427,HilPos,1099.0341,1098.026856,,,,,,0.0,
2428,HilPos,1099.1826,1098.175291,,,,,,0.0,
2429,HilPos,1100.3448,1099.337557,,,,,,0.0,
2430,HilPos,1100.7976,1099.790356,,,,,,0.0,
2431,HilPos,1101.2377,1100.230453,,,,,,0.0,
2432,HilPos,1102.4241,1101.416867,,,,,,0.0,
2433,HilPos,1103.424,1102.416747,,,,,,0.0,
2434,HilPos,1103.5428,1102.535493,,,,,,0.0,
2435,HilPos,1103.6465,1102.639272,,,,,,0.0,
2436,HilPos,1104.1454,1103.13808,,,,,,0.0,
2437,HilPos,1105.1679,1104.160587,,,,,,0.0,
2438,HilPos,1106.0121,1105.004821,,,,,,0.0,
2439,HilPos,1106.1869,1105.179585,,,,,,0.0,
2440,HilPos,1106.6531,1105.645817,,,,,,0.0,
2441,HilPos,1107.0654,1106.05817,,,,,,0.0,
2442,HilPos,1108.6683,1107.66105,,,,,,0.0,
2443,HilPos,1109.0807,1108.073407,,,,,,0.0,
2444,HilPos,1109.6743,1108.666974,,,,,,0.0,
2445,HilPos,1110.0977,1109.090468,,,,,,0.0,
2446,HilPos,1110.4142,1109.406969,,,,,C16171,0.0,
2447,HilPos,1111.6077,1110.600424,,,,,,0.0,
2448,HilPos,1112.1393,1111.132029,,,,,,0.0,
2449,HilPos,1112.6734,1111.66613,,,,,,0.0,
2450,HilPos,1112.8072,1111.799952,,,,,,0.0,
2451,HilPos,1112.9968,1111.989511,,,,,,0.0,
2452,HilPos,1113.1778,1112.170534,,,,,,0.0,
2453,HilPos,1113.4744,1112.467084,,,,,,0.0,
2454,HilPos,1113.8274,1112.820147,,,,,,0.0,
2455,HilPos,1114.4121,1113.404801,,,,,,0.0,
2456,HilPos,1114.4425,1113.435268,,,,,,0.0,
2457,HilPos,1114.8855,1113.87822,,,,,,0.0,
2458,HilPos,1115.2438,1114.236564,,,,,,0.0,
2459,HilPos,1115.5208,1114.513494,,,,,,0.0,
2460,HilPos,1115.6398,1114.632498,,,,,,0.0,
2461,HilPos,1116.68,1115.672722,,,,,,0.0,
2462,HilPos,1117.4404,1116.433088,,,,,,0.0,
2463,HilPos,1117.4507,1116.443406,,,,,,0.0,
2464,HilPos,1118.045,1117.037722,,,,,,0.0,
2465,HilPos,1118.6916,1117.684373,,,,,,0.0,
2466,HilPos,1120.1343,1119.127036,,,,,,0.0,
2467,HilPos,1120.6792,1119.671927,,,,,,0.0,
2468,HilPos,1122.6853,1121.67807,,,,,,0.0,
2469,HilPos,1124.1714,1123.164133,,,,,C13842,0.0,
2470,HilPos,1124.6825,1123.675228,,,,,,0.0,
2471,HilPos,1124.8303,1123.823011,,,,,,0.0,
2472,HilPos,1124.9965,1123.989264,,,,,,0.0,
2473,HilPos,1125.8072,1124.799937,,,,,,0.0,
2474,HilPos,1125.8888,1124.881477,,,,,,0.0,
2475,HilPos,1127.4596,1126.45232,,,,,,0.0,
2476,HilPos,1127.6361,1126.628806,,,,,,0.0,
2477,HilPos,1127.9371,1126.929838,,,,,,0.0,
2478,HilPos,1128.0786,1127.071317,,,,,,0.0,
2479,HilPos,1128.1296,1127.122342,,,,,,0.0,
2480,HilPos,1128.2002,1127.192915,,,,,,0.0,
2481,HilPos,1128.7034,1127.696131,,,,,,0.0,
2482,HilPos,1128.8054,1127.798091,,,,,,0.0,
2483,HilPos,1128.873,1127.86575,,,,,,0.0,
2484,HilPos,1129.6847,1128.677426,,,,,,0.0,
2485,HilPos,1129.927,1128.919738,,,,,,0.0,
2486,HilPos,1130.9025,1129.895267,,,,,,0.0,
2487,HilPos,1131.9164,1130.909106,,,,,,0.0,
2488,HilPos,1132.1175,1131.110221,,,,,,0.0,
2489,HilPos,1132.5457,1131.538396,,,,,,0.0,
2490,HilPos,1132.665,1131.657714,,,,,,0.0,
2491,HilPos,1134.1219,1133.114669,,,,,,0.0,
2492,HilPos,1134.6708,1133.66352,,,,,,0.0,
2493,HilPos,1135.6842,1134.676894,,,,,,0.0,
2494,HilPos,1136.5562,1135.548959,,,,,,0.0,
2495,HilPos,1136.7019,1135.694625,,,,,,0.0,
2496,HilPos,1136.9631,1135.955857,,,,,,0.0,
2497,HilPos,1137.1672,1136.159905,,,,,,0.0,
2498,HilPos,1137.953,1136.945687,,,,,,0.0,
2499,HilPos,1138.9295,1137.922263,,,,,,0.0,
2500,HilPos,1139.4444,1138.437087,,,,,,0.0,
2501,HilPos,1139.8733,1138.866009,,,,,,0.0,
2502,HilPos,1141.4427,1140.435397,,,,,,0.0,
2503,HilPos,1142.0153,1141.007977,,,,,,0.0,
2504,HilPos,1142.6745,1141.667229,,,,,,0.0,
2505,HilPos,1143.4133,1142.405987,,,,,,0.0,
2506,HilPos,1143.6994,1142.692156,,,,,,0.0,
2507,HilPos,1144.5353,1143.528065,,,,,,0.0,
2508,HilPos,1145.4947,1144.487374,,,,,,0.0,
2509,HilPos,1145.7464,1144.739129,,,,,,0.0,
2510,HilPos,1146.6644,1145.657146,,,,,,0.0,
2511,HilPos,1147.0076,1146.000302,,,,,,0.0,
2512,HilPos,1147.4322,1146.424936,,,,,,0.0,
2513,HilPos,1147.6727,1146.665395,,,,,,0.0,
2514,HilPos,1147.7043,1146.697054,,,,,,0.0,
2515,HilPos,1148.0697,1147.062379,,,,,,0.0,
2516,HilPos,1148.1741,1147.166786,,,,,,0.0,
2517,HilPos,1148.9444,1147.937113,,,,,,0.0,
2518,HilPos,1149.5473,1148.540004,,,,,,0.0,
2519,HilPos,1150.067,1149.059734,,,,,,0.0,
2520,HilPos,1150.2133,1149.20607,,,,,,0.0,
2521,HilPos,1151.8558,1150.84852,,,,,,0.0,
2522,HilPos,1152.0795,1151.072205,,,,,,0.0,
2523,HilPos,1153.4176,1152.410339,,,,,,0.0,
2524,HilPos,1153.706,1152.698686,,,,,,0.0,
2525,HilPos,1153.9229,1152.915579,,,,,,0.0,
2526,HilPos,1154.004,1152.996731,,,,,,0.0,
2527,HilPos,1154.5461,1153.538851,,,,,,0.0,
2528,HilPos,1155.2664,1154.25913,,,,,C17625;C17893,0.0,
2529,HilPos,1155.6315,1154.624198,,,,,,0.0,
2530,HilPos,1156.7001,1155.692869,,,,,,0.0,
2531,HilPos,1156.7472,1155.73991,,,,,,0.0,
2532,HilPos,1157.2018,1156.19454,,,,,,0.0,
2533,HilPos,1158.4456,1157.438275,,,,,,0.0,
2534,HilPos,1158.7503,1157.743024,,,,,,0.0,
2535,HilPos,1159.0268,1158.01954,,,,,,0.0,
2536,HilPos,1159.2481,1158.240784,,,,,,0.0,
2537,HilPos,1159.6694,1158.662076,,,,,,0.0,
2538,HilPos,1160.0415,1159.034271,,,,,,0.0,
2539,HilPos,1160.8924,1159.885134,,,,,,0.0,
2540,HilPos,1161.7167,1160.70945,,,,,,0.0,
2541,HilPos,1161.8339,1160.826615,,,,,,0.0,
2542,HilPos,1162.7235,1161.716223,,,,,,0.0,
2543,HilPos,1163.6926,1162.685333,,,,,,0.0,
2544,HilPos,1164.7324,1163.725111,,,,,,0.0,
2545,HilPos,1165.5604,1164.553136,,,,,,0.0,
2546,HilPos,1166.7561,1165.748813,,,,,,0.0,
2547,HilPos,1167.1145,1166.107228,,,,,,0.0,
2548,HilPos,1167.6599,1166.652594,,,,,,0.0,
2549,HilPos,1168.7202,1167.712963,,,,,,0.0,
2550,HilPos,1169.6887,1168.681375,,,,,,0.0,
2551,HilPos,1169.8389,1168.831586,,,,,,0.0,
2552,HilPos,1170.8302,1169.822945,,,,,,0.0,
2553,HilPos,1172.0541,1171.046784,,,,,,0.0,
2554,HilPos,1172.2261,1171.218814,,,,,,0.0,
2555,HilPos,1173.8468,1172.839477,,,,,,0.0,
2556,HilPos,1175.7026,1174.695308,,,,,,0.0,
2557,HilPos,1176.0858,1175.078518,,,,,,0.0,
2558,HilPos,1176.6859,1175.678636,,,,,,0.0,
2559,HilPos,1177.0768,1176.069493,,,,,,0.0,
2560,HilPos,1177.1119,1176.104613,,,,,,0.0,
2561,HilPos,1178.116,1177.108766,,,,,,0.0,
2562,HilPos,1180.8132,1179.805902,,,,,,0.0,
2563,HilPos,1181.588,1180.580697,,,,,,0.0,
2564,HilPos,1182.5697,1181.562446,,,,,C07607,0.0,
2565,HilPos,1182.8053,1181.797987,,,,,,0.0,
2566,HilPos,1183.0118,1182.004567,,,,,,0.0,
2567,HilPos,1184.7502,1183.742903,,,,,,0.0,
2568,HilPos,1185.8471,1184.839778,,,,,,0.0,
2569,HilPos,1186.1749,1185.167613,,,,,,0.0,
2570,HilPos,1186.5407,1185.53345,,,,,,0.0,
2571,HilPos,1187.7624,1186.755109,,,,,,0.0,
2572,HilPos,1188.0041,1186.996851,,,,,,0.0,
2573,HilPos,1188.7298,1187.722482,,,,,,0.0,
2574,HilPos,1189.8567,1188.849417,,,,,,0.0,
2575,HilPos,1190.0519,1189.044655,,,,,,0.0,
2576,HilPos,1191.0771,1190.069835,,,,,,0.0,
2577,HilPos,1191.5046,1190.497329,,,,,,0.0,
2578,HilPos,1192.8216,1191.814333,,,,,,0.0,
2579,HilPos,1193.8312,1192.823963,,,,,,0.0,
2580,HilPos,1194.2394,1193.232151,,,,,,0.0,
2581,HilPos,1194.5787,1193.571448,,,,,,0.0,
2582,HilPos,1194.8259,1193.818587,,,,,,0.0,
2583,HilPos,1195.0004,1193.993137,,,,,,0.0,
2584,HilPos,1198.0933,1197.08606,,,,,,0.0,
2585,HilPos,1198.4102,1197.402925,,,,,,0.0,
2586,HilPos,1199.0804,1198.073149,,,,,,0.0,
2587,HilPos,1199.3314,1198.324082,,,,,,0.0,
2588,HilPos,1199.5011,1198.493862,,,,,,0.0,
2589,HilPos,1200.0446,1199.037294,,,,,,0.0,
2590,HilPos,1200.1679,1199.160588,,,,,,0.0,
2591,HilPos,1200.3494,1199.342155,,,,,,0.0,
2592,HilPos,1200.5775,1199.570201,,,,,,0.0,
2593,HilPos,1200.728,1199.720758,,,,,,0.0,
2594,HilPos,1200.8546,1199.847351,,,,,,0.0,
2595,HilPos,1201.1167,1200.109405,,,,,,0.0,
2596,HilPos,1201.214,1200.206679,,,,,,0.0,
2597,HilPos,1201.4446,1200.437274,,,,,,0.0,
2598,HilPos,1201.7296,1200.722351,,,,,,0.0,
2599,HilPos,1202.0765,1201.069231,,,,,,0.0,
2600,HilPos,1202.2251,1201.217829,,,,,,0.0,
2601,HilPos,1202.8391,1201.831818,,,,,C05086,0.0,
2602,HilPos,1202.9974,1201.99015,,,,,,0.0,
2603,HilPos,1203.1301,1202.122788,,,,,,0.0,
2604,HilPos,1203.8161,1202.80882,,,,,,0.0,
2605,HilPos,1203.9972,1202.989878,,,,,,0.0,
2606,HilPos,1204.4965,1203.489204,,,,,,0.0,
2607,HilPos,1204.8433,1203.836059,,,,,,0.0,
2608,HilPos,1204.9957,1203.988422,,,,,,0.0,
2609,HilPos,1205.1092,1204.101939,,,,,,0.0,
2610,HilPos,1205.5749,1204.567615,,,,,,0.0,
2611,HilPos,1205.8364,1204.829091,,,,,,0.0,
2612,HilPos,1206.1842,1205.176933,,,,,,0.0,
2613,HilPos,1206.4946,1205.487278,,,,,,0.0,
2614,HilPos,1206.7608,1205.75348,,,,,,0.0,
2615,HilPos,1206.8282,1205.82096,,,,,,0.0,
2616,HilPos,1207.1618,1206.154572,,,,,,0.0,
2617,HilPos,1207.5539,1206.546648,,,,,,0.0,
2618,HilPos,1207.7607,1206.753456,,,,,,0.0,
2619,HilPos,1208.1624,1207.15509,,,,,,0.0,
2620,HilPos,1210.0755,1209.068232,,,,,,0.0,
2621,HilPos,1211.4706,1210.463341,,,,,,0.0,
2622,HilPos,1211.8151,1210.807836,,,,,,0.0,
2623,HilPos,1212.8224,1211.815082,,,,,,0.0,
2624,HilPos,1217.2572,1216.249888,,,,,,0.0,
2625,HilPos,1218.8267,1217.819374,,,,,,0.0,
2626,HilPos,1218.9699,1217.962592,,,,,,0.0,
2627,HilPos,1219.4811,1218.473821,,,,,,0.0,
2628,HilPos,1220.1486,1219.141345,,,,,,0.0,
2629,HilPos,1220.7892,1219.781946,,,,,,0.0,
2630,HilPos,1221.0901,1220.082784,,,,,,0.0,
2631,HilPos,1222.7405,1221.73327,,,,,,0.0,
2632,HilPos,1222.8211,1221.813788,,,,,,0.0,
2633,HilPos,1223.2426,1222.235372,,,,,,0.0,
2634,HilPos,1223.5763,1222.568975,,,,,,0.0,
2635,HilPos,1224.0186,1223.011315,,,,,,0.0,
2636,HilPos,1226.1306,1225.123362,,,,,,0.0,
2637,HilPos,1226.4516,1225.444319,,,,,,0.0,
2638,HilPos,1227.0343,1226.027045,,,,,,0.0,
2639,HilPos,1227.7639,1226.756622,,,,,,0.0,
2640,HilPos,1227.954,1226.9467,,,,,,0.0,
2641,HilPos,1228.564,1227.556738,,,,,,0.0,
2642,HilPos,1228.7891,1227.781828,,,,,,0.0,
2643,HilPos,1229.77,1228.762691,,,,,,0.0,
2644,HilPos,1230.0837,1229.076406,,,,,,0.0,
2645,HilPos,1230.8092,1229.80188,,,,,,0.0,
2646,HilPos,1231.8096,1230.802278,,,,,,0.0,
2647,HilPos,1233.8051,1232.797819,,,,,,0.0,
2648,HilPos,1234.061,1233.053724,,,,,,0.0,
2649,HilPos,1234.4624,1233.455164,,,,,,0.0,
2650,HilPos,1234.8045,1233.79722,,,,,,0.0,
2651,HilPos,1235.469,1234.461726,,,,,C12933,0.0,
2652,HilPos,1235.7792,1234.771883,,,,,,0.0,
2653,HilPos,1236.7693,1235.762001,,,,,,0.0,
2654,HilPos,1238.0822,1237.074936,,,,,,0.0,
2655,HilPos,1238.2663,1237.258979,,,,,,0.0,
2656,HilPos,1238.7112,1237.70393,,,,,,0.0,
2657,HilPos,1239.5289,1238.521649,,,,,,0.0,
2658,HilPos,1240.0554,1239.048145,,,,,,0.0,
2659,HilPos,1240.781,1239.773765,,,,,,0.0,
2660,HilPos,1241.0244,1240.017088,,,,,,0.0,
2661,HilPos,1241.1327,1240.12547,,,,,,0.0,
2662,HilPos,1241.5545,1240.547206,,,,,,0.0,
2663,HilPos,1241.9627,1240.955473,,,,,,0.0,
2664,HilPos,1242.4364,1241.429138,,,,,,0.0,
2665,HilPos,1243.1561,1242.148873,,,,,,0.0,
2666,HilPos,1243.6426,1242.635316,,,,,,0.0,
2667,HilPos,1243.687,1242.67972,,,,,,0.0,
2668,HilPos,1244.0367,1243.029472,,,,,,0.0,
2669,HilPos,1244.8322,1243.824943,,,,,,0.0,
2670,HilPos,1245.1413,1244.134021,,,,,,0.0,
2671,HilPos,1245.2567,1244.249393,,,,,,0.0,
2672,HilPos,1245.7706,1244.763298,,,,,,0.0,
2673,HilPos,1246.0984,1245.091131,,,,,,0.0,
2674,HilPos,1246.8374,1245.830139,,,,,,0.0,
2675,HilPos,1247.1407,1246.133421,,,,,,0.0,
2676,HilPos,1247.7674,1246.760107,,,,,,0.0,
2677,HilPos,1248.1615,1247.15419,,,,,,0.0,
2678,HilPos,1249.1337,1248.126382,,,,,,0.0,
2679,HilPos,1249.8069,1248.799644,,,,,,0.0,
2680,HilPos,1250.781,1249.773751,,,,,,0.0,
2681,HilPos,1251.4823,1250.474993,,,,,,0.0,
2682,HilPos,1251.7722,1250.764938,,,,,,0.0,
2683,HilPos,1252.9591,1251.951838,,,,,,0.0,
2684,HilPos,1253.0401,1252.032788,,,,,,0.0,
2685,HilPos,1254.5251,1253.517783,,,,,,0.0,
2686,HilPos,1255.041,1254.0337,,,,,,0.0,
2687,HilPos,1256.5442,1255.536948,,,,,,0.0,
2688,HilPos,1256.7909,1255.783655,,,,,,0.0,
2689,HilPos,1257.1113,1256.103988,,,,,,0.0,
2690,HilPos,1257.4462,1256.438875,,,,,,0.0,
2691,HilPos,1257.484,1256.476754,,,,,,0.0,
2692,HilPos,1257.7635,1256.756247,,,,,,0.0,
2693,HilPos,1258.0861,1257.078853,,,,,,0.0,
2694,HilPos,1260.0674,1259.060081,,,,,,0.0,
2695,HilPos,1260.2806,1259.2733,,,,,,0.0,
2696,HilPos,1261.4926,1260.485333,,,,,,0.0,
2697,HilPos,1265.0124,1264.005171,,,,,,0.0,
2698,HilPos,1266.5681,1265.560842,,,,,,0.0,
2699,HilPos,1266.793,1265.785706,,,,,,0.0,
2700,HilPos,1267.2704,1266.263085,,,,,,0.0,
2701,HilPos,1267.7666,1266.759369,,,,,,0.0,
2702,HilPos,1268.0647,1267.057384,,,,,,0.0,
2703,HilPos,1268.6537,1267.646374,,,,,,0.0,
2704,HilPos,1268.7821,1267.77479,,,,,,0.0,
2705,HilPos,1271.0389,1270.031607,,,,,,0.0,
2706,HilPos,1272.3359,1271.32864,,,,,,0.0,
2707,HilPos,1273.5081,1272.500857,,,,,,0.0,
2708,HilPos,1273.7363,1272.729071,,,,,,0.0,
2709,HilPos,1274.4426,1273.435356,,,,,,0.0,
2710,HilPos,1275.0586,1274.051357,,,,,,0.0,
2711,HilPos,1276.4546,1275.44735,,,,,,0.0,
2712,HilPos,1278.8678,1277.860538,,,,,,0.0,
2713,HilPos,1279.2022,1278.194906,,,,,,0.0,
2714,HilPos,1280.7736,1279.766328,,,,,,0.0,
2715,HilPos,1282.0484,1281.041147,,,,,,0.0,
2716,HilPos,1282.4905,1281.483197,,,,,,0.0,
2717,HilPos,1283.0155,1282.008247,,,,,,0.0,
2718,HilPos,1283.7552,1282.747966,,,,,,0.0,
2719,HilPos,1284.1904,1283.183081,,,,,,0.0,
2720,HilPos,1285.0473,1284.039996,,,,,,0.0,
2721,HilPos,1286.0286,1285.021348,,,,,,0.0,
2722,HilPos,1286.7533,1285.746037,,,,,,0.0,
2723,HilPos,1287.0326,1286.025346,,,,,,0.0,
2724,HilPos,1287.1954,1286.188148,,,,,,0.0,
2725,HilPos,1287.5286,1286.521292,,,,,,0.0,
2726,HilPos,1287.7107,1286.703425,,,,,,0.0,
2727,HilPos,1288.5103,1287.503008,,,,,,0.0,
2728,HilPos,1288.7516,1287.744358,,,,,,0.0,
2729,HilPos,1289.2834,1288.276119,,,,,,0.0,
2730,HilPos,1291.0239,1290.016595,,,,,,0.0,
2731,HilPos,1292.466,1291.458735,,,,,,0.0,
2732,HilPos,1292.7739,1291.766637,,,,,C04830;C20617;C20618;C20619;C21493,0.0,
2733,HilPos,1293.2193,1292.212002,,,,,,0.0,
2734,HilPos,1293.747,1292.739769,,,,,,0.0,
2735,HilPos,1294.7976,1293.790278,,,,,,0.0,
2736,HilPos,1296.6726,1295.665296,,,,,C00873,0.0,
2737,HilPos,1298.5259,1297.518604,,,,,,0.0,
2738,HilPos,1298.85,1297.842762,,,,,,0.0,
2739,HilPos,1299.1808,1298.173529,,,,,,0.0,
2740,HilPos,1300.7396,1299.732367,,,,,,0.0,
2741,HilPos,1302.7714,1301.764111,,,,,,0.0,
2742,HilPos,1303.0406,1302.03329,,,,,,0.0,
2743,HilPos,1303.2611,1302.253871,,,,,,0.0,
2744,HilPos,1303.6502,1302.642967,,,,,,0.0,
2745,HilPos,1304.3055,1303.298194,,,,,,0.0,
2746,HilPos,1304.7557,1303.748433,,,,,,0.0,
2747,HilPos,1307.7829,1306.775666,,,,,,0.0,
2748,HilPos,1310.127,1309.119684,,,,,,0.0,
2749,HilPos,1310.5559,1309.5486,,,,,,0.0,
2750,HilPos,1310.7332,1309.725971,,,,,,0.0,
2751,HilPos,1310.9928,1309.985528,,,,,,0.0,
2752,HilPos,1311.5566,1310.549313,,,,,,0.0,
2753,HilPos,1313.2235,1312.216229,,,,,,0.0,
2754,HilPos,1314.7479,1313.740663,,,,,,0.0,
2755,HilPos,1315.2322,1314.224914,,,,,,0.0,
2756,HilPos,1317.4113,1316.403991,,,,,,0.0,
2757,HilPos,1317.8517,1316.844456,,,,,,0.0,
2758,HilPos,1318.2355,1317.228222,,,,,,0.0,
2759,HilPos,1321.3301,1320.322806,,,,,,0.0,
2760,HilPos,1322.7516,1321.744349,,,,,,0.0,
2761,HilPos,1324.4719,1323.464639,,,,,,0.0,
2762,HilPos,1324.9349,1323.927613,,,,,,0.0,
2763,HilPos,1325.8165,1324.809181,,,,,,0.0,
2764,HilPos,1326.3191,1325.311825,,,,,,0.0,
2765,HilPos,1326.668,1325.660679,,,,,,0.0,
2766,HilPos,1326.9129,1325.905661,,,,,,0.0,
2767,HilPos,1327.9387,1326.931404,,,,,,0.0,
2768,HilPos,1328.3599,1327.352667,,,,,,0.0,
2769,HilPos,1328.649,1327.641675,,,,,,0.0,
2770,HilPos,1329.5329,1328.525645,,,,,,0.0,
2771,HilPos,1330.6421,1329.634817,,,,,,0.0,
2772,HilPos,1331.739,1330.73176,,,,,,0.0,
2773,HilPos,1333.0401,1332.032861,,,,,,0.0,
2774,HilPos,1333.3104,1332.303085,,,,,,0.0,
2775,HilPos,1334.04,1333.032717,,,,,,0.0,
2776,HilPos,1334.5398,1333.532489,,,,,,0.0,
2777,HilPos,1334.7194,1333.712076,,,,,,0.0,
2778,HilPos,1338.8411,1337.833823,,,,,,0.0,
2779,HilPos,1341.5152,1340.507913,,,,,,0.0,
2780,HilPos,1341.6874,1340.680075,,,,,,0.0,
2781,HilPos,1342.904,1341.896743,,,,,,0.0,
2782,HilPos,1343.6537,1342.646402,,,,,,0.0,
2783,HilPos,1347.8681,1346.860808,,,,,,0.0,
2784,HilPos,1348.3327,1347.325442,,,,,,0.0,
2785,HilPos,1351.7134,1350.706156,,,,,,0.0,
2786,HilPos,1354.8212,1353.813962,,,,,C15686,0.0,
2787,HilPos,1355.5795,1354.572206,,,,,C02823,0.0,
2788,HilPos,1356.4708,1355.463572,,,,,,0.0,
2789,HilPos,1358.4445,1357.437238,,,,,,0.0,
2790,HilPos,1358.9006,1357.893295,,,,,,0.0,
2791,HilPos,1359.0065,1357.99927,,,,,,0.0,
2792,HilPos,1361.9256,1360.918345,,,,,,0.0,
2793,HilPos,1363.8941,1362.886822,,,,,,0.0,
2794,HilPos,1363.948,1362.940719,,,,,,0.0,
2795,HilPos,1366.4428,1365.435522,,,,,,0.0,
2796,HilPos,1368.1504,1367.14315,,,,,,0.0,
2797,HilPos,1368.9374,1367.930077,,,,,,0.0,
2798,HilPos,1370.3469,1369.339606,,,,,,0.0,
2799,HilPos,1370.5694,1369.562149,,,,,,0.0,
2800,HilPos,1370.8726,1369.865294,,,,,,0.0,
2801,HilPos,1373.4441,1372.436782,,,,,,0.0,
2802,HilPos,1373.92,1372.912675,,,,,,0.0,
2803,HilPos,1375.7693,1374.762,,,,,,0.0,
2804,HilPos,1377.3365,1376.329186,,,,,,0.0,
2805,HilPos,1378.1487,1377.141388,,,,,,0.0,
2806,HilPos,1381.0614,1380.05413,,,,,,0.0,
2807,HilPos,1381.1569,1380.149629,,,,,,0.0,
2808,HilPos,1382.8726,1381.865363,,,,,,0.0,
2809,HilPos,1383.626,1382.6187,,,,,,0.0,
2810,HilPos,1383.9059,1382.898604,,,,,,0.0,
2811,HilPos,1386.1601,1385.152792,,,,,,0.0,
2812,HilPos,1392.36,1391.352754,,,,,,0.0,
2813,HilPos,1392.8599,1391.852626,,,,,,0.0,
2814,HilPos,1393.124,1392.116723,,,,,,0.0,
2815,HilPos,1393.3594,1392.352127,,,,,,0.0,
2816,HilPos,1395.8957,1394.888412,,,,,,0.0,
2817,HilPos,1397.9012,1396.893972,,,,,,0.0,
2818,HilPos,1398.1515,1397.144237,,,,,,0.0,
2819,HilPos,1399.3521,1398.344871,,,,,,0.0,
2820,HilPos,1400.6302,1399.62291,,,,,,0.0,
2821,HilPos,1401.137,1400.129683,,,,,,0.0,
2822,HilPos,1402.6594,1401.652149,,,,,,0.0,
2823,HilPos,1405.6744,1404.667148,,,,,,0.0,
2824,HilPos,1410.3841,1409.376871,,,,,,0.0,
2825,HilPos,1413.8728,1412.865517,,,,,,0.0,
2826,HilPos,1414.3729,1413.365651,,,,,,0.0,
2827,HilPos,1415.644,1414.636681,,,,,,0.0,
2828,HilPos,1417.0478,1416.040505,,,,,,0.0,
2829,HilPos,1417.8948,1416.887566,,,,,,0.0,
2830,HilPos,1419.7945,1418.787209,,,,,,0.0,
2831,HilPos,1421.3643,1420.357028,,,,,,0.0,
2832,HilPos,1425.6046,1424.597324,,,,,,0.0,
2833,HilPos,1427.8832,1426.875877,,,,,,0.0,
2834,HilPos,1430.6066,1429.599338,,,,,,0.0,
2835,HilPos,1438.2691,1437.261838,,,,,,0.0,
2836,HilPos,1439.8496,1438.84228,,,,,,0.0,
2837,HilPos,1442.597,1441.58973,,,,,,0.0,
2838,HilPos,1444.3408,1443.333512,,,,,,0.0,
2839,HilPos,1444.5947,1443.587448,,,,,,0.0,
2840,HilPos,1444.8891,1443.881871,,,,,,0.0,
2841,HilPos,1445.2633,1444.256004,,,,,,0.0,
2842,HilPos,1446.5964,1445.589131,,,,,,0.0,
